player_id,first_name,last_name,position,country,birth,appearances,clean_sheets,goals,assists,red_cards,yellow_cards
14548,Ben,White,Centre/Right Central Defender,England,08/10/1997,124,38,3,6,1,15
14549,Will,Collar,Defensive Midfielder,England,03/02/1997,0,0,0,0,0,0
14554,Max,Sanders,Centre Central Midfielder,England,04/01/1999,0,0,0,0,0,0
14555,Archie,Davies,Right Full Back,England,07/10/1998,0,0,0,0,0,0
14559,Alex,Cochrane,Left Full Back,England,21/04/2000,0,0,0,0,0,0
14565,Jamie,Cumming,Goalkeeper,England,04/09/1999,0,0,0,0,0,0
14566,Jared,Thompson,Goalkeeper,Northern Ireland,23/02/1999,0,0,0,0,0,0
14567,Bradley,Collins,Goalkeeper,England,18/02/1997,0,0,0,0,0,0
14568,Nathan,Baxter,Goalkeeper,England,08/11/1998,0,0,0,0,0,0
14569,Marc,Guéhi,Centre Central Defender,England,13/07/2000,91,22,3,1,0,13
14571,Reece,James,Right Full Back,England,08/12/1999,106,20,7,15,2,12
14572,Dujon,Sterling,Right Full Back,England,24/10/1999,0,0,0,0,0,0
14574,Jacob,Maddox,Centre Central Midfielder,England,03/11/1998,0,0,0,0,0,0
14575,Trevoh,Chalobah,Centre Central Defender,England,05/07/1999,45,13,3,1,0,6
14577,Richard,Nartey,Centre Central Defender,England,06/09/1998,0,0,0,0,0,0
14578,Kyle,Scott,Centre Central Midfielder,United States,22/12/1997,0,0,0,0,0,0
14580,Mason,Mount,Centre Attacking Midfielder,England,10/01/1999,137,21,27,22,0,14
14585,Luke,McCormick,Centre Central Midfielder,England,21/01/1999,0,0,0,0,0,0
14587,George,McEachran,Centre Central Midfielder,England,30/08/2000,0,0,0,0,0,0
14589,Isaac,Christie-Davies,Midfielder,Wales,18/10/1997,0,0,0,0,0,0
14592,Martell,Taylor-Crossdale,Midfielder,England,26/12/1999,0,0,0,0,0,0
14593,Iké,Ugbo,Centre Striker,Canada,21/09/1998,0,0,0,0,0,0
14608,Jayden,Bogle,Defender,England,27/07/2000,31,3,3,0,0,7
14619,Mateusz,Hewelt,Goalkeeper,Poland,23/09/1996,0,0,0,0,0,0
14623,Beni,Baningime,Centre Defensive Midfielder,"Congo, the Democratic Republic of the",09/09/1998,8,0,0,0,0,1
14624,Antonee,Robinson,Left Full Back,United States,08/08/1997,81,15,0,4,1,16
14626,Josef,Yarney,Centre Central Defender,England,08/10/1997,0,0,0,0,0,0
14631,Morgan,Feeney,Centre Central Defender,England,08/02/1999,0,0,0,0,0,0
14632,Harry,Charsley,Centre Central Midfielder,Ireland,01/11/1996,0,0,0,0,0,0
14636,Nathan,Broadhead,Centre Striker,Wales,05/04/1998,1,0,0,0,0,0
14637,Nathan,Holland,Left Winger,England,19/06/1998,2,0,0,0,0,0
14642,Shayne,Lavery,Centre Striker,Northern Ireland,08/12/1998,0,0,0,0,0,0
14643,Alex,Denny,Centre Central Midfielder,England,12/04/2000,0,0,0,0,0,0
14647,Magnus,Norman,Goalkeeper,England,19/01/1997,0,0,0,0,0,0
14650,Taye,Ashby-Hammond,Goalkeeper,England,21/03/1999,0,0,0,0,0,0
14652,Jerome,Opoku,Centre Central Defender,England,14/10/1998,0,0,0,0,0,0
14655,Moritz,Jenz,Centre Central Defender,Germany,30/04/1999,0,0,0,0,0,0
14656,Ryan,Sessegnon,Midfielder,England,18/05/2000,73,6,4,8,0,6
14657,Steven,Sessegnon,Right Full Back,England,18/05/2000,0,0,0,0,0,0
14658,Tayo,Edun,Left Full Back,England,14/05/1998,0,0,0,0,0,0
14659,Marlon,Fossey,Right Full Back,United States,09/09/1998,0,0,0,0,0,0
14665,Jayden,Harris,Midfielder,England,04/09/1999,0,0,0,0,0,0
14667,Jón,Thorsteinsson,Forward,Iceland,26/11/1998,0,0,0,0,0,0
14671,Matt,O'Riley,Centre Central Midfielder,Denmark,21/11/2000,0,0,0,0,0,0
14674,Dennis,Adeniran,Centre Central Midfielder,England,02/01/1999,0,0,0,0,0,0
14676,Luca,de la Torre,Left/Centre/Right Winger,United States,23/05/1998,0,0,0,0,0,0
14678,Mattias,Käit,Midfielder,Estonia,29/06/1998,0,0,0,0,0,0
14685,Elijah,Adebayo,Centre Striker,England,07/01/1998,18,0,4,0,0,1
14693,Josh,Knight,Centre Central Defender,England,07/09/1997,0,0,0,0,0,0
14696,Darnell,Johnson,Defender,England,03/09/1998,0,0,0,0,0,0
14698,Elliott,Moore,Centre Central Defender,England,16/03/1997,0,0,0,0,0,0
14706,Kiernan,Dewsbury-Hall,Left/Centre Central Midfielder,England,06/09/1998,59,9,3,4,1,7
14712,Layton,Ndukwu,Left/Right Winger,England,07/09/1998,0,0,0,0,0,0
14713,Josh,Felix-Eppiah,Centre Striker,Belgium,11/10/1998,0,0,0,0,0,0
14715,Admiral,Muskwe,Centre Striker,Zimbabwe,21/08/1998,0,0,0,0,0,0
14716,Harvey,Barnes,Left/Right Winger,England,09/12/1997,152,11,36,26,0,6
14720,Daniel,Atherton,Goalkeeper,England,18/12/1999,0,0,0,0,0,0
14723,Caoimhín,Kelleher,Goalkeeper,Ireland,23/11/1998,7,3,0,0,0,0
14725,Shamal,George,Goalkeeper,England,06/01/1998,0,0,0,0,0,0
14732,Trent,Alexander-Arnold,Right Full Back,England,07/10/1998,215,68,14,57,0,24
14742,Rhian,Brewster,Centre Striker,England,01/04/2000,33,0,0,0,0,1
14743,Paulo,Alves,Midfielder,Portugal,25/12/1997,0,0,0,0,0,0
14744,Toni,Correia Gomes,Forward,Portugal,16/11/1998,0,0,0,0,0,0
14746,Adam,Phillips,Centre Central Midfielder,England,15/01/1998,0,0,0,0,0,0
14750,Herbie,Kane,Centre Central Midfielder,England,23/11/1998,0,0,0,0,0,0
14753,Ovie,Ejaria,Centre Central Midfielder,England,18/11/1997,2,0,0,0,0,0
14758,Ben,Woodburn,Left/Centre/Right Winger,Wales,15/10/1999,6,0,0,0,0,0
14766,Daniel,Grimshaw,Goalkeeper,England,16/01/1998,0,0,0,0,0,0
14771,Demeaco,Duhaney,Left Full Back,England,13/10/1998,1,0,0,0,0,0
14774,Aaron,O'Driscoll,Centre Central Defender,Ireland,04/04/1999,0,0,0,0,0,0
14776,Joel,Latibeaudiere,Centre Central Defender,Jamaica,06/01/2000,0,0,0,0,0,0
14778,Tom,Dele-Bashiru,Centre Central Midfielder,Nigeria,17/09/1999,0,0,0,0,0,0
14779,Kean,Bryan,Centre Central Defender,England,01/11/1996,13,2,1,0,0,1
14793,Luke,Bolton,Right Winger,England,07/10/1999,0,0,0,0,0,0
14795,Mace,Goodridge,Midfielder,England,13/09/1999,0,0,0,0,0,0
14800,Brahim,Díaz,Left/Centre Winger,Spain,03/08/1999,5,0,0,0,0,0
14801,Jadon,Sancho,Left/Right Winger,England,25/03/2000,58,2,9,6,0,0
14803,Daniel,Arzani,Winger,Australia,04/01/1999,0,0,0,0,0,0
14805,Phil,Foden,Centre Central Midfielder,England,28/05/2000,147,19,40,22,0,3
14807,Lukas,Nmecha,Forward,Germany,14/12/1998,2,0,0,0,0,0
14808,Joseph,Hardy,Centre Striker,England,26/09/1998,0,0,0,0,0,0
14813,Tyrell,Warren,Right Full Back,England,05/10/1998,0,0,0,0,0,0
14822,Demetri,Mitchell,Left Winger,England,11/01/1997,1,1,0,0,0,0
14824,Scott,McTominay,Centre Attacking Midfielder,Scotland,08/12/1996,160,30,17,3,0,26
14829,Jimmy,Dunne,Centre Central Defender,Ireland,19/10/1997,3,0,1,0,0,1
14830,Angel,Gomes,Left/Centre Attacking Midfielder,England,31/08/2000,5,0,0,0,0,0
14834,Zachary,Dearnley,Forward,England,28/09/1998,0,0,0,0,0,0
14835,Ethan,Hamilton,Centre Central Midfielder,Scotland,18/10/1998,0,0,0,0,0,0
14846,Marcus,Tavernier,Midfielder,England,22/03/1999,38,2,7,7,0,2
14875,Nathan,Harker,Goalkeeper,England,05/11/1998,0,0,0,0,0,0
14897,Sean,Longstaff,Centre Central Midfielder,England,30/10/1997,127,25,6,8,1,13
14902,Owen,Bailey,Centre Defensive Midfielder,England,22/01/1999,0,0,0,0,0,0
14903,Matthew,Longstaff,Centre Defensive Midfielder,England,21/03/2000,14,2,2,0,0,1
14909,Aston,Oxborough,Goalkeeper,England,09/05/1998,0,0,0,0,0,0
14916,Oluwarotimi,Odusina,Defender,England,28/10/1999,0,0,0,0,0,0
14924,Alfie,Payne,Midfielder,England,07/10/1999,0,0,0,0,0,0
14938,Jamal,Lewis,Left Full Back,Northern Ireland,25/01/1998,59,6,1,1,0,9
14944,Todd,Cantwell,Left Winger,England,27/02/1998,45,1,6,2,0,8
14945,Benny,Ashley-Seal,Centre Striker,England,21/11/1998,0,0,0,0,0,0
14949,Joe,Tupper,Goalkeeper,England,15/11/1997,0,0,0,0,0,0
14960,Gabriel,Osho,Centre/Right Central Defender,England,14/08/1998,8,1,1,0,0,1
14982,Harry,Lewis,Goalkeeper,England,20/12/1997,0,0,0,0,0,0
14984,Adam,Parkes,Goalkeeper,England,30/11/1999,0,0,0,0,0,0
14997,Will,Smallbone,Centre Central Midfielder,Ireland,21/02/2000,16,0,0,2,0,0
15002,Callum,Slattery,Centre Central Midfielder,England,08/02/1999,3,0,0,0,0,0
15007,Alfie,Jones,Centre Central Defender,England,07/10/1997,0,0,0,0,0,0
15009,Thomas,O'Connor,Centre Central Midfielder,Ireland,21/04/1999,0,0,0,0,0,0
15011,Yan,Valery,Right Full Back,Tunisia,22/02/1999,43,4,2,1,1,4
15013,Jake,Vokins,Defender,England,17/03/2000,2,0,0,0,0,0
15019,Daniel,Nlundulu,Centre Striker,England,05/02/1999,13,0,0,0,0,0
15027,Daniel,Gyollai,Goalkeeper,Hungary,07/04/1997,0,0,0,0,0,0
15030,Lewis,Banks,Defender,England,14/04/1997,0,0,0,0,0,0
15038,Thomas,Edwards,Right Full Back,England,22/01/1999,6,0,0,0,0,0
15041,Daniel,Jarvis,Midfielder,England,03/04/1998,0,0,0,0,0,0
15044,Thibaud,Verlinden,Left/Right Winger,Belgium,09/07/1999,0,0,0,0,0,0
15045,Lasse,Sørensen,Centre Central Midfielder,Denmark,21/10/1999,1,0,0,1,0,0
15052,Julien,Ngoy,Forward,Belgium,02/11/1997,6,0,0,0,0,0
15069,Michael,Ledger,Defender,England,15/11/1997,0,0,0,0,0,0
15073,Elliot,Embleton,Central Midfielder,England,02/04/1999,0,0,0,0,0,0
15079,Joel,Asoro,Forward,Sweden,27/04/1999,1,0,0,0,0,0
15094,Brandon,Cooper,Centre Central Defender,Wales,14/01/2000,0,0,0,0,0,0
15111,Alfie,Whiteman,Goalkeeper,England,02/10/1998,0,0,0,0,0,0
15112,Tom,Glover,Goalkeeper,Australia,24/12/1997,0,0,0,0,0,0
15114,Brandon,Austin,Goalkeeper,England,08/01/1999,0,0,0,0,0,0
15116,Japhet,Tanganga,Centre Central Defender,England,31/03/1999,27,7,0,0,1,5
15118,Joy,Mukena,Centre Central Defender,England,03/07/1999,0,0,0,0,0,0
15119,Anton,Walkes,Defender,England,08/02/1997,0,0,0,0,0,0
15122,Jonathan,Toko Lema Dinzeyi,Centre Central Defender,England,13/10/1999,0,0,0,0,0,0
15123,Timothy,Eyoma,Centre Central Defender,England,29/01/2000,0,0,0,0,0,0
15128,Luke,Amos,Centre Central Midfielder,England,23/02/1997,1,0,0,0,0,0
15133,Shilow,Tracey,Left/Right Winger,England,29/04/1998,0,0,0,0,0,0
15134,Nya,Kirby,Midfielder,England,31/01/2000,0,0,0,0,0,0
15135,Jack,Roles,Centre Central Midfielder,Cyprus,26/02/1999,0,0,0,0,0,0
15136,George,Marsh,Centre Central Midfielder,England,05/11/1998,0,0,0,0,0,0
15140,Tashan,Oakley-Boothe,Centre Central Midfielder,England,14/02/2000,0,0,0,0,0,0
15142,Samuel,Shashoua,Midfielder,England,13/05/1999,0,0,0,0,0,0
15145,Shayon,Harrison,Centre Striker,England,13/07/1997,0,0,0,0,0,0
15146,Anthony,Georgiou,Left Winger,Cyprus,24/02/1997,0,0,0,0,0,0
15154,Dara,O'Shea,Centre Central Defender,Ireland,04/03/1999,43,4,0,2,0,6
15160,Max,Melbourne,Left Full Back,England,24/10/1998,0,0,0,0,0,0
15161,Jack,Fitzwater,Centre Central Defender,England,23/09/1997,0,0,0,0,0,0
15170,Marcus,Forss,Striker,Finland,18/06/1999,7,0,0,1,0,0
15184,Vashon,Neufville,Left Full Back,England,18/07/1999,0,0,0,0,0,0
15185,Mason,Barrett,Central Defender,England,24/09/1999,0,0,0,0,0,0
15186,Reece,Hannam,Left Full Back,England,11/09/2000,0,0,0,0,0,0
15190,Alex,Pike,Defender,England,08/02/1997,0,0,0,0,0,0
15194,Daniel,Kemp,Right Winger,England,11/01/1999,0,0,0,0,0,0
15199,Grady,Diangana,Left/Centre/Right Attacking Midfielder,"Congo, the Democratic Republic of the",19/04/1998,37,1,1,1,0,0
15200,Joe,Powell,Midfielder,England,30/10/1998,0,0,0,0,0,0
15202,Declan,Rice,Centre Central Midfielder,England,14/01/1999,223,48,13,11,0,28
15211,Conor,Coventry,Centre Defensive Midfielder,Ireland,25/03/2000,1,0,0,0,0,0
15212,Ben,Johnson,Centre Central Midfielder,England,24/01/2000,56,5,2,0,0,2
15218,Dion,Sanderson,Centre/Right Full Back,England,15/12/1999,0,0,0,0,0,0
15239,Daniel,Armstrong,Winger,Scotland,11/10/1997,0,0,0,0,0,0
15257,Austin,Samuels,Centre Striker,England,20/11/2000,0,0,0,0,0,0
15258,Niall,Ennis,Centre Striker,England,20/05/1999,0,0,0,0,0,0
15259,Morgan,Gibbs-White,Centre Central Midfielder,England,27/01/2000,102,9,7,12,0,12
15269,Angus,Gunn,Goalkeeper,Scotland,22/01/1996,31,6,0,0,0,0
15285,Matthew,Worthington,Midfielder,England,18/12/1997,1,0,0,0,0,0
15288,Ben,Barclay,Centre Central Defender,England,07/10/1996,0,0,0,0,0,0
15292,Des,Hutchinson,Midfielder,Ireland,05/12/1996,0,0,0,0,0,0
15293,Jayson,Molumby,Centre Central Midfielder,Ireland,06/08/1999,1,0,0,0,0,0
15322,Shani,Tarashaj,Forward,Switzerland,07/02/1995,0,0,0,0,0,0
15332,Daniel,Iversen,Goalkeeper,Denmark,19/07/1997,12,1,0,0,0,0
15333,Cédric,Kipré,Centre Central Defender,Côte d'Ivoire,09/12/1996,0,0,0,0,0,0
15340,Taiwo,Awoniyi,Centre Striker,Nigeria,12/08/1997,37,0,14,3,0,3
15367,Conor,Shaughnessy,Centre Central Defender,Ireland,30/06/1996,0,0,0,0,0,0
15369,Noor,Husin,Centre Central Midfielder,AF,03/03/1997,0,0,0,0,0,0
15372,Josh,Debayo,Defender,England,17/10/1996,0,0,0,0,0,0
15374,Josh,Sims,Left/Right Winger,England,28/03/1997,20,0,0,2,0,0
15404,Adnan,Maric,Midfielder,Sweden,17/02/1997,0,0,0,0,0,0
15415,Sam,Westley,Right Full Back,England,04/02/1994,0,0,0,0,0,0
15416,Amos,Nasha,Midfielder,England,04/09/1995,0,0,0,0,0,0
15418,Moses,Makasi,Centre Defensive Midfielder,England,22/09/1995,0,0,0,0,0,0
15424,Harry,Burgoyne,Goalkeeper,England,28/12/1996,0,0,0,0,0,0
15480,Alireza,Jahanbakhsh,Forward,"Iran, Islamic Republic of",11/08/1993,50,2,2,1,0,5
15481,Vincent,Janssen,Forward,Netherlands,15/06/1994,31,1,2,2,0,0
15549,Frédéric,Guilbert,Right Full Back,France,24/12/1994,25,2,0,2,0,7
15558,Moritz,Leitner,Central Midfielder,Germany,08/12/1992,9,0,0,0,0,1
15559,Christian,Pulisic,Left/Centre/Right Attacking Midfielder,United States,18/09/1998,98,6,20,9,0,5
15560,Felix,Passlack,Left/Right Full Back,Germany,29/05/1998,0,0,0,0,0,0
15572,Ryan,Christie,Left/Centre/Right Attacking Midfielder,Scotland,22/02/1995,50,6,1,3,0,4
15580,Wesley,Moraes Ferreira da Silva,Centre Striker,Brazil,24/11/1996,25,4,5,1,0,3
15608,Ragnar,Klavan,Left/Centre Central Defender,Estonia,30/10/1985,39,11,1,0,0,3
15656,Manuel,Akanji,Centre Central Defender,Switzerland,19/07/1995,43,9,2,1,1,4
15661,Birkir,Bjarnason,Centre Central Midfielder,Iceland,27/05/1988,0,0,0,0,0,0
15685,Alexander,Sørloth,Striker,Norway,05/12/1995,16,0,0,0,0,0
15702,Rasmus,Kristensen,Right Full Back,Denmark,11/07/1997,26,1,3,1,0,4
15713,Paul,Onuachu,Forward,Nigeria,28/05/1994,11,0,0,0,0,0
15715,José Pedro,Malheiro de Sá,Goalkeeper,Portugal,17/01/1993,90,23,0,1,0,6
15759,Edimilson,Fernandes,Centre Central Midfielder,Switzerland,15/04/1996,42,3,0,1,0,5
15791,Ozan,Tufan,Centre Defensive Midfielder,Turkey,23/03/1995,7,0,0,0,0,0
15862,Mateusz,Lis,Goalkeeper,Poland,27/02/1997,0,0,0,0,0,0
15938,Georges-Kévin,Nkoudou,Left/Right Winger,Cameroon,13/02/1995,19,0,0,1,0,1
15948,Ethan,Horvath,Goalkeeper,United States,09/06/1995,0,0,0,0,0,0
15967,Mohamed,Elyounoussi,Midfielder,Norway,04/08/1994,79,6,5,3,0,8
15989,Guido,Carrillo,Centre Striker,Argentina,25/05/1991,7,0,0,1,0,0
15994,Allan,Marques Loureiro,Centre/Right Central Midfielder,Brazil,08/01/1991,52,11,0,2,1,13
16003,Panagiotis,Retsos,Central Defender,Greece,09/08/1998,0,0,0,0,0,0
16006,Kostas,Tsimikas,Left Full Back,Greece,12/05/1996,45,7,0,9,0,6
16044,Sasa,Lukic,Central Midfielder,Serbia,13/08/1996,23,1,0,0,0,2
16087,Mahmoud Ahmed Ibrahim,Hassan,Left/Right Winger,Egypt,01/10/1994,56,2,8,2,1,2
16088,Dodi,Lukébakio,Left/Right Winger,Belgium,24/09/1997,1,0,0,0,0,0
16130,Maximilian,Wöber,Central Defender,Austria,04/02/1998,16,2,0,0,0,3
16204,Willy-Arnaud,Boly,Central Defender,Côte d'Ivoire,03/02/1991,114,31,6,3,3,9
16234,Ezequiel,Schelotto,Defender,Argentina,23/05/1989,28,0,0,0,0,5
16256,Neal,Maupay,Centre Striker,France,14/08/1996,144,16,29,10,1,18
16270,Rafa,Mir,Centre Striker,Spain,18/06/1997,0,0,0,0,0,0
16275,Ales,Mateju,Centre Central Defender,Czech Republic,03/06/1996,0,0,0,0,0,0
16286,Rodrigo,Hernández Cascante,Centre Central Midfielder,Spain,22/06/1996,153,48,17,14,1,30
16347,Barry,Douglas,Defender,Scotland,04/09/1989,0,0,0,0,0,0
16431,Rúben,dos Santos Gato Alves Dias,Centre Central Defender,Portugal,14/05/1997,102,37,3,4,0,12
16467,Erik,Palmer-Brown,Defender,United States,24/04/1997,0,0,0,0,0,0
16524,Arnaut,Danjuma,Left/Right Winger,Netherlands,31/01/1997,34,0,2,0,0,0
16538,Billy,O'Brien,Goalkeeper,England,21/11/1995,0,0,0,0,0,0
16540,Mathias,Bossaerts,Centre/Right Central Defender,Belgium,10/07/1996,0,0,0,0,0,0
16549,William,Miller,Left/Right Winger,England,08/06/1996,0,0,0,0,0,0
16550,Filip,Lesniak,Defensive Midfielder,Slovakia,14/05/1996,1,0,0,1,0,0
16582,Enes,Ünal,Centre Striker,Turkey,10/05/1997,0,0,0,0,0,0
16586,Daniel,Crowley,Centre Attacking Midfielder,England,03/08/1997,0,0,0,0,0,0
16592,Josh,Harrop,Centre Central Midfielder,England,15/12/1995,1,1,1,0,0,0
16607,Florian,Lejeune,Central Defender,France,20/05/1991,42,9,2,2,0,3
16608,Rubén,Sobrino,Left/Centre/Right Second Striker,Spain,01/06/1992,0,0,0,0,0,0
16616,Rafael,Romo,Goalkeeper,"Venezuela, Bolivarian Republic of",25/02/1990,0,0,0,0,0,0
16622,Borja,Bastón,Centre Striker,Spain,25/08/1992,20,1,1,0,0,0
16640,Fernando,Marçal de Oliveira,Left Full Back,Brazil,19/02/1989,31,7,0,0,0,5
16642,Nélson,Cabral Semedo,Right Full Back,Portugal,16/11/1993,113,23,1,4,1,22
16646,Renato Júnior,Luz Sanches,Centre Central Midfielder,Portugal,18/08/1997,12,0,0,0,0,1
16671,Filip,Benkovic,Centre Central Defender,Croatia,13/07/1997,0,0,0,0,0,0
16719,Simone,Zaza,Centre Striker,Italy,25/06/1991,8,0,0,0,0,2
16723,Matz,Sels,Goalkeeper,Belgium,26/02/1992,0,0,0,0,0,0
16747,Laurent,Depoitre,Centre Striker,Belgium,07/12/1988,56,3,6,2,0,2
16758,Maxwel,Cornet,Winger,Côte d'Ivoire,27/09/1996,41,1,9,1,0,2
16784,Christopher,Nkunku,Second Striker,France,14/11/1997,2,0,1,0,0,0
16788,Odsonne,Édouard,Centre Striker,France,16/01/1998,78,4,17,5,0,10
16790,Davy,Pröpper,Centre Central Midfielder,Netherlands,02/09/1991,107,18,2,7,1,8
16793,Francisco,Casilla Cortés,Goalkeeper,Spain,02/10/1986,3,1,0,0,0,0
16801,Antonio,Rüdiger,Centre Central Defender,Germany,03/03/1993,133,53,9,1,0,23
16803,Emerson,Palmieri dos Santos,Left Full Back,Italy,03/08/1994,73,8,1,2,0,12
18091,David,Partridge,Defender,Wales,26/11/1978,0,0,0,0,0,0
18583,Omer,Riza,Forward,England,08/11/1979,0,0,0,0,0,0
18745,Matthew,Hamshaw,Midfielder,England,01/01/1982,0,0,0,0,0,0
19110,Daniel,O'Donnell,Defender,England,10/03/1986,0,0,0,0,0,0
19526,Aaron,Lescott,Defender,England,02/12/1978,0,0,0,0,0,0
19564,Jesús,Vallejo,Centre Central Defender,Spain,05/01/1997,2,0,0,0,0,1
19589,Jan,Bednarek,Centre Central Defender,Poland,12/04/1996,154,30,7,3,1,32
19591,Dimitris,Giannoulis,Left Full Back,Greece,17/10/1995,18,3,0,1,0,2
19599,Luis,Hernández,Centre/Right Central Defender,Spain,14/04/1989,4,0,0,0,0,1
19600,Loris,Karius,Goalkeeper,Germany,22/06/1993,29,13,0,0,0,1
19601,Bernardo,Espinosa,Centre Central Defender,Colombia,11/07/1989,11,3,0,0,0,2
19603,Lys,Mousset,Centre Striker,France,08/02/1996,99,0,9,4,0,3
19604,Manuel,Agudo Durán,Left Winger,Spain,15/10/1986,19,0,4,2,1,3
19605,Christian,Kabasele,Centre Central Defender,Belgium,24/02/1991,108,17,4,2,3,9
19606,Floyd,Ayité,Left/Centre/Right Second Striker,Togo,15/12/1988,16,0,1,0,0,0
19607,Christopher,Schindler,Centre Central Defender,Germany,29/04/1990,74,14,1,1,2,10
19608,Chris,Löwe,Left Full Back,Germany,16/04/1989,52,6,0,2,0,3
19609,Michael,Hefele,Centre Central Defender,Germany,01/09/1990,2,0,0,0,0,1
19611,Elias,Kachunga,Centre Striker,"Congo, the Democratic Republic of the",22/04/1992,39,2,1,1,0,3
19617,Nampalys,Mendy,Centre Defensive Midfielder,Senegal,23/06/1992,98,11,1,1,0,15
19618,Isaac,Success,Centre Striker,Nigeria,07/01/1996,54,0,2,2,0,7
19619,Aaron,Mooy,Centre Central Midfielder,Australia,15/09/1990,96,14,9,6,1,10
19620,Oleksandr,Zinchenko,Left Full Back,Ukraine,15/12/1996,121,33,2,10,1,7
19621,Marten,de Roon,Centre Central Midfielder,Netherlands,29/03/1991,33,8,4,0,0,8
19622,Frédéric,Gounongbe,Forward,Benin,01/05/1988,0,0,0,0,0,0
19626,Pierluigi,Gollini,Goalkeeper,Italy,18/03/1995,0,0,0,0,0,0
19655,Mark,Birighitti,Goalkeeper,Australia,17/04/1991,0,0,0,0,0,0
19673,Ramadan Sobhi Ramadan,Ahmed,Winger,Egypt,23/01/1997,45,3,2,1,0,4
19675,Michael,McGovern,Goalkeeper,Northern Ireland,12/07/1984,2,0,0,0,0,0
19677,Brandon,Mason,Left Full Back,England,30/09/1997,2,0,0,0,0,0
19678,Domingos,Quina,Centre Attacking Midfielder,Portugal,18/11/1999,12,0,1,0,0,0
19679,Bartosz,Kapustka,Left/Right Winger,Poland,23/12/1996,0,0,0,0,0,0
19680,Gabriel Fernando,de Jesus,Second Striker,Brazil,03/04/1997,199,37,72,36,0,25
19731,Ethan,Ampadu,Central Defender,Wales,14/09/2000,26,2,0,0,0,3
19752,Akin,Famewo,Centre Central Defender,England,09/11/1998,1,0,0,0,0,0
19758,Diogo José,Teixeira da Silva,Left/Centre/Right Striker,Portugal,04/12/1996,156,8,52,14,1,23
19771,Fabricio,Agosto Ramírez,Goalkeeper,Spain,31/12/1987,2,0,0,0,0,0
19778,Mikel,Merino,Centre Central Midfielder,Spain,22/06/1996,24,2,1,1,0,4
19814,Pablo,Sarabia,Left/Centre/Right Attacking Midfielder,Spain,11/05/1992,25,0,2,5,0,4
19831,Jacob,Bruun Larsen,Left Winger,Denmark,19/09/1998,16,0,2,0,0,0
19844,Meritan,Shabani,Midfielder,Germany,15/03/1999,0,0,0,0,0,0
19851,Giovani,Lo Celso,Centre Attacking Midfielder,Argentina,09/04/1996,64,2,3,3,0,11
19858,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,Centre Defensive Midfielder,Portugal,09/07/1995,51,9,5,1,0,22
19859,Jonathan,Calleri,Centre Striker,Argentina,23/09/1993,16,0,1,0,0,0
19862,Matt,Smith,Centre Central Midfielder,England,05/10/2000,0,0,0,0,0,0
19864,Dan,Ballard,Centre Central Defender,Northern Ireland,22/09/1999,0,0,0,0,0,0
19865,Mark,McGuinness,Centre Central Defender,Ireland,05/01/2001,0,0,0,0,0,0
19867,Bayli,Spencer-Adams,Defender,Guyana,26/06/2001,0,0,0,0,0,0
19868,Vontae,Campbell,Defender,England,02/04/2001,0,0,0,0,0,0
19869,Dominic,Thompson,Left Full Back,England,26/07/2000,2,0,0,0,0,0
19871,Folarin,Balogun,Centre Striker,United States,03/07/2001,2,0,0,0,0,0
19873,James,Olayinka,Centre Central Midfielder,England,05/10/2000,0,0,0,0,0,0
19874,Zak,Swanson,Right Full Back,England,28/09/2000,0,0,0,0,0,0
19877,Harry,Clarke,Centre Central Defender,England,02/03/2001,0,0,0,0,0,0
19880,Tyreece,John-Jules,Centre Striker,England,14/02/2001,0,0,0,0,0,0
19888,Jacob,Ramsey,Midfielder,England,28/05/2001,100,12,13,8,0,12
19890,Lewis,Brunt,Centre Central Defender,England,06/11/2000,2,0,0,0,0,0
19893,Michael,Tait,Forward,England,29/01/2001,0,0,0,0,0,0
19894,Mungo,Bridge,Forward,England,12/09/2000,0,0,0,0,0,0
19909,Kamil,Grabara,Goalkeeper,Poland,08/01/1999,0,0,0,0,0,0
19911,Arijanet,Muric,Goalkeeper,XK,07/11/1998,0,0,0,0,0,0
19922,Felix,Nmecha,Centre Central Midfielder,Germany,10/10/2000,0,0,0,0,0,0
19923,Iker,Pozo,Midfielder,Spain,06/08/2000,0,0,0,0,0,0
19925,Ellis,Simms,Centre Striker,England,05/01/2001,12,0,1,0,0,0
19926,Olivier,Ntcham,Centre Central Midfielder,Cameroon,09/02/1996,0,0,0,0,0,0
19927,Nathanael,Ogbeta,Left Full Back,England,28/04/2001,0,0,0,0,0,0
19928,Taylor,Richards,Centre/Right Attacking Midfielder,England,04/12/2000,2,0,0,0,0,0
19929,Ian,Poveda,Right Winger,Colombia,09/02/2000,14,0,0,0,0,0
19951,Lewis,Cass,Centre Central Defender,England,27/02/2000,0,0,0,0,0,0
19967,Kelland,Watts,Centre Central Defender,England,03/11/1999,1,0,0,0,0,0
19968,Lewis,Gibson,Centre Central Defender,England,19/07/2000,0,0,0,0,0,0
19970,Max,Aarons,Right Full Back,England,04/01/2000,82,10,0,4,0,16
20005,James,Hillson,Goalkeeper,England,14/01/2001,0,0,0,0,0,0
20027,Saul,Shotton,Centre Central Defender,England,10/11/2000,0,0,0,0,0,0
